	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV251	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV251
ASV252	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV252
ASV253	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV253
ASV254	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group	ASV254
ASV255	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	ASV255
ASV256	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV256
ASV257	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV257
ASV258	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA	ASV258
ASV259	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	ASV259
ASV260	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV260
ASV261	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Lacimicrobium	ASV261
ASV262	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV262
ASV263	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV263
ASV264	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptuniibacter	ASV264
ASV265	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV265
ASV266	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	ASV266
ASV267	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV267
ASV268	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	ASV268
ASV269	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV269
ASV270	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV270
ASV271	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	ASV271
ASV272	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV272
ASV273	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	ASV273
ASV274	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta	ASV274
ASV275	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter	ASV275
ASV276	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV276
ASV277	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	ASV277
ASV278	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group	NA	ASV278
ASV279	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV279
ASV280	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV280
ASV281	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	ASV281
ASV282	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV282
ASV283	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ASV283
ASV284	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	ASV284
ASV285	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	ASV285
ASV286	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	ASV286
ASV287	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	ASV287
ASV288	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV288
ASV289	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	ASV289
ASV290	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV290
ASV291	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	ASV291
ASV292	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV292
ASV293	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV293
ASV294	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	ASV294
ASV295	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV295
ASV296	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV296
ASV297	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV297
ASV298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliiroseovarius	ASV298
ASV299	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV299
ASV300	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	ASV300
ASV301	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV301
ASV302	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV302
ASV303	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV303
ASV304	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV304
ASV305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV305
ASV306	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV306
ASV307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	ASV307
ASV308	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	ASV308
ASV309	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV309
ASV310	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	ASV310
ASV311	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lutimaribacter	ASV311
ASV312	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	ASV312
ASV313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	ASV313
ASV314	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	ASV314
ASV315	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV315
ASV316	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	ASV316
ASV317	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA	ASV317
ASV318	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV318
ASV319	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	ASV319
ASV320	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	ASV320
ASV321	Bacteria	Lentisphaerae	Oligosphaeria	P.palmC41	NA	NA	ASV321
ASV322	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV322
ASV323	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	ASV323
ASV324	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV324
ASV325	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	ASV325
ASV326	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group	ASV326
ASV327	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV327
ASV328	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	ASV328
ASV329	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA	ASV329
ASV330	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ASV330
ASV331	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleibacter	ASV331
ASV332	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV332
ASV333	Bacteria	NA	NA	NA	NA	NA	ASV333
ASV334	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV334
ASV335	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	ASV335
ASV336	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV336
ASV337	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	ASV337
ASV338	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Tepidibacter	ASV338
ASV339	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	ASV339
ASV340	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Oceanospirillum	ASV340
ASV341	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	ASV341
ASV342	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	NA	ASV342
ASV343	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV343
ASV344	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	Blastocatella	ASV344
ASV345	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV345
ASV346	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA	ASV346
ASV347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV347
ASV348	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV348
ASV349	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55	ASV349
ASV350	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV350
ASV351	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	ASV351
ASV352	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	ASV352
ASV353	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA	ASV353
ASV354	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV354
ASV355	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	ASV355
ASV356	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV356
ASV357	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV357
ASV358	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV358
ASV359	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV359
ASV360	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA	ASV360
ASV361	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	ASV361
ASV362	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	ASV362
ASV363	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Thalassolituus	ASV363
ASV364	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ASV364
ASV365	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	ASV365
ASV366	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4	Crassaminicella	ASV366
ASV367	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV367
ASV368	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV368
ASV369	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Roseitalea	ASV369
ASV370	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	ASV370
ASV371	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	NA	ASV371
ASV372	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	ASV372
ASV373	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV373
ASV374	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	ASV374
ASV375	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	ASV375
ASV376	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	ASV376
ASV377	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV377
ASV378	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA	ASV378
ASV379	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA	ASV379
ASV380	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	NA	ASV380
ASV381	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Tepidibacter	ASV381
ASV382	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter	ASV382
ASV383	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group	NA	ASV383
ASV384	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	ASV384
ASV385	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	ASV385
ASV386	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV386
ASV387	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV387
ASV388	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55	ASV388
ASV389	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	NA	ASV389
ASV390	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	ASV390
ASV391	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV391
ASV392	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV392
ASV393	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV393
ASV394	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	ASV394
ASV395	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV395
ASV396	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV396
ASV397	Bacteria	NA	NA	NA	NA	NA	ASV397
ASV398	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA	ASV398
ASV399	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA	ASV399
ASV400	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA	ASV400
ASV401	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	ASV401
ASV402	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV402
ASV403	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA	ASV403
ASV404	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV404
ASV405	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV405
ASV406	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter	ASV406
ASV407	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	ASV407
ASV408	Bacteria	Planctomycetes	OM190	NA	NA	NA	ASV408
ASV409	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV409
ASV410	Bacteria	Planctomycetes	OM190	NA	NA	NA	ASV410
ASV411	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ASV411
ASV412	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV412
ASV413	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group	ASV413
ASV414	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	ASV414
ASV415	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	ASV415
ASV416	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	ASV416
ASV417	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	ASV417
ASV418	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA	ASV418
ASV419	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV419
ASV420	Bacteria	Firmicutes	Clostridia	NA	NA	NA	ASV420
ASV421	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	ASV421
ASV422	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	ASV422
ASV423	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	ASV423
ASV424	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV424
ASV425	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus_Aquiluna	ASV425
ASV426	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	ASV426
ASV427	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55	ASV427
ASV428	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	ASV428
ASV429	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	ASV429
ASV430	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV430
ASV431	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV431
ASV432	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter	ASV432
ASV433	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV433
ASV434	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus_Riegeria	ASV434
ASV435	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	ASV435
ASV436	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV436
ASV437	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nioella	ASV437
ASV438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nautella	ASV438
ASV439	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	ASV439
ASV440	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Amphritea	ASV440
ASV441	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA	ASV441
ASV442	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salinihabitans	ASV442
ASV443	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA	ASV443
ASV444	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV444
ASV445	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV445
ASV446	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA	ASV446
ASV447	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA	ASV447
ASV448	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	ASV448
ASV449	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV449
ASV450	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV450
ASV451	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV451
ASV452	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	NA	NA	ASV452
ASV453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV453
ASV454	Bacteria	NA	NA	NA	NA	NA	ASV454
ASV455	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	ASV455
ASV456	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV456
ASV457	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	ASV457
ASV458	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA	ASV458
ASV459	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	ASV459
ASV460	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV460
ASV461	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_2	ASV461
ASV462	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV462
ASV463	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV463
ASV464	Bacteria	NA	NA	NA	NA	NA	ASV464
ASV465	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group	ASV465
ASV466	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV466
ASV467	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA	ASV467
ASV468	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA	ASV468
ASV469	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV469
ASV470	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV470
ASV471	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV471
ASV472	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV472
ASV473	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	ASV473
ASV474	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV474
ASV475	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV475
ASV476	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA	ASV476
ASV477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV477
ASV478	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nautella	ASV478
ASV479	Eukaryota	NA	NA	NA	NA	NA	ASV479
ASV480	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV480
ASV481	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV481
ASV482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albidovulum	ASV482
ASV483	Bacteria	Proteobacteria	Gammaproteobacteria	BD7-8	NA	NA	ASV483
ASV484	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV484
ASV485	Bacteria	NA	NA	NA	NA	NA	ASV485
ASV486	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	ASV486
ASV487	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera	ASV487
ASV488	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA	ASV488
ASV489	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV489
ASV490	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV490
ASV491	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV491
ASV492	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Cohaesibacter	ASV492
ASV493	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	ASV493
ASV494	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV494
ASV495	Eukaryota	NA	NA	NA	NA	NA	ASV495
ASV496	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV496
ASV497	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rubripirellula	ASV497
ASV498	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV498
ASV499	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV499
ASV500	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV500
ASV501	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	ASV501
ASV502	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	ASV502
ASV503	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	NA	ASV503
ASV504	Bacteria	NA	NA	NA	NA	NA	ASV504
ASV505	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ASV505
ASV506	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter	ASV506
