""	"freq"	"prev"	"p.freq"	"p.prev"	"p"	"contaminant"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"ASV"	"100tiss"	"102tiss"	"103tiss"	"104tiss"	"105tiss"	"212tiss"	"214tiss"	"215tiss"	"217tiss"	"218tiss"	"219tiss"	"220tiss"	"222tiss"	"224tiss"	"225tis"	"227tiss"	"228tiss"	"229tiss"	"230tiss"	"232tiss"	"234tiss"	"235tiss"	"238tss"	"248tiss"	"250tiss"	"251tiss"	"253tiss"	"256tiss"	"259tiss"	"262tiss"	"264tiss"	"266tiss"	"75Ltiss"	"76Ltiss"	"77Ltiss"	"78Ltiss"	"79Ltiss"	"80Ltiss"	"81Ltiss"	"81tiss"	"82Ltiss"	"82tiss"	"83Ltiss"	"83tiss"	"84Ltiss"	"84tiss"	"85tiss"	"86tiss"	"87tiss"	"88tiss"	"89tiss"	"90tiss"	"91tiss"	"92tiss"	"93tiss"	"94tiss"	"95tiss"	"97tiss"	"98tiss"	"99tiss"	"meanabundance"
"ASV411"	2.77909994136507e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	"ASV411"	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9252876879927e-05	0	0.000345886570167807	0	0	0	0.000359296403911644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.584229390681e-05	0	0	0	0	0	0	0	0	0.000857181819952855	2.77909994136507e-05
"ASV416"	0.000211417134885115	25	NA	0.00141854394443086	0.00141854394443086	TRUE	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"CL500-3"	"ASV416"	7.30424620179198e-05	0.000104496483693324	0	7.62098310682078e-05	0.000485150462204157	0.00070085952633577	0	0	0.000126417332788766	0.000201612903225806	0.000390645808548041	0.00066386368665634	0	0.000253927215226399	0	9.43327009548566e-05	0.000337768679631525	0	0.00393989663752951	0	0.000888814530549078	0.000552134211085156	0	0.000239020769646878	0.000796458537850303	0.000385030032342523	0.000352418767474097	0	0.000155378021778819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000502459715584431	0	6.60174946360786e-05	0.000175270500806244	0	0	0.000394122840206836	0.000729678941265843	0	0	0	0	0	0	0	0.000211417134885115
"ASV448"	4.19378567818846e-05	8	NA	0.00722131027584903	0.00722131027584903	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Endozoicomonadaceae"	"Endozoicomonas"	"ASV448"	0.000304343591741332	0	0	0	0	0	0	0	0.00020421261450493	0.000138608870967742	0	0	0	0	0	0	0.000685772773797339	0	0	0	0	0.000806965385432151	0	0	0	0	0	0	0.000103585347852546	0	0	0.000115647045217995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015713577739904	0	4.19378567818846e-05
"ASV453"	0.000139105932080364	12	NA	0.040235116015582	0.040235116015582	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV453"	0.00101042072458122	0	0	0.000838308141750286	0	0	0	0	0	0.000529233870967742	0	0	0	0	0	0.000335405158950601	0	0	0	0	0	0.000750336235577263	0	0	0	0	0	0	0	0	0	0	0.000514702894526541	0	0	0	0.00152533289359772	0	0	0	0	0	0	0	0.000304948884758364	0.000794587457203286	0	0	0	0.000261260319782631	0.00130227001194743	0	0	0	0	0.000179549331178741	0	0	0	0	0.000139105932080364
"ASV456"	0.000216122712328843	14	NA	0.0718410537884913	0.0718410537884913	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV456"	0.000839988313206077	0	0	0	0	0.00024335400219992	0	0	0	0.00151209677419355	0	0.00219443829755846	0	0.000634818038065998	0	0	0	0	0	0	0	0.000368089474056771	0	0.000779962511479287	0	0.000462036038811027	0	0	0	0	0	0	0.00402280946511533	0	0	0	0.000261093017823034	0	0.000436995527222251	0	0	0	0	0	0.000406598513011152	0	0	0	0	0	0	0.000315298272165469	0.000489784494822278	0	0	0	0	0	0	0	0.000216122712328843
"ASV457"	0.000161880288083151	15	NA	0.0203882340468464	0.0203882340468464	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV457"	0	0	0	0.00187984249968246	0	0	0	0	0	0.000327620967741936	0	0	0	0.000484770138159489	0	0	0	0	0	0.000515512231699316	0.000250959396860916	0.000453033198839102	0	0	0	0	0	0	0.000284859706594502	0	0	0	0.000501158081512685	0.000250413181749887	0.000237602728238385	0	0.0015665581069382	0	0	0	0	0	0	0	0	0	0	0.000577653078065687	0.00178775910822369	0	0	0	0.000159929630962377	0	0	0	0	0	0.000435145229720419	0	0.000161880288083151
"ASV465"	0.00010275282340874	13	NA	0.0546352089048973	0.0546352089048973	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"MWH-UniP1_aquatic_group"	"ASV465"	0.000243474873393066	0	0	0	0.000458926112895824	0.000311493122815898	0	0	0	0.000289818548387097	0	0	0	0.000438601553572871	0	0	0.000235414534288639	0	0	0	0	0.0005804487860126	0	0.000515781660816948	0	0.00105608237442521	0	0	0	0	0	0	0	0	0	0	0.000687086889007984	0	0	0	0	0	3.07348707598685e-05	0	0	0	0	0.000709688067337844	0	0	0	0	0	0	0.000607618010810537	0	0	0	0	0	0.00010275282340874
"ASV469"	0.00020079425826082	12	NA	0.040235116015582	0.040235116015582	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV469"	0	0	0	0	0	0	0.00289921575171033	0	0	0.000415826612903226	0	0.00226820092940916	0	0	0	0.000922364187114153	0.000440122824974411	0.000132734819963317	0.00304664071970905	0	0.000711051624439263	0.000495505061230268	0	0	0	0	0.00044639710546719	0	0.000168326190260388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101269668468423	0	0	0	0	0	0.00020079425826082
"ASV475"	0.000152223930490946	9	NA	0.00118644326199037	0.00118644326199037	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV475"	0.00125389559797429	0	0	0.000838308141750286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000975025256678336	0	0.00104880164700703	0	0	0	0	0	0	0.000367160293283192	0	0	0	0	0	0	0	0	0	0	0	0.000858227430269021	0.00197471430908369	0	0	0	0.000499780096757427	0	0	0	0	0	0.00131752305665349	0	0.000152223930490946
"ASV477"	0.000170243337788409	14	NA	0.0017915696688542	0.0017915696688542	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV477"	0	0	0	0	0	0.000807935287303735	0	0	0	0.000428427419354839	0.00108315428733775	0	0	0.00116575676081211	0	0.000744180196421646	0.000429887410440123	0	0	0	0	0.00140157145890847	0	0	0.000555668747337421	0	0.000599111904705965	0	0.0013466095220831	0	0	0.000601364635133572	0	0	0	0	0.000233609542262715	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039426523297491	0	0	0	0	0	0	0	0.000423057862228185	0	0.000170243337788409
"ASV488"	0.000108564665789946	17	NA	0.00642605528370107	0.00642605528370107	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA	"ASV488"	0	0	0	0	0.000262243493083328	0	0	0	0	0.000189012096774194	0	0	0	0.000300095799813017	0	0.00102717829928622	0	0	0	0.000531133814478083	0.000522832076793575	0	0	0.0008680227950334	0	0	0	0	0.000556771244707436	0	0	0	0	0	0	0	0.000109933902241277	0	0	0	5.13129706361526e-05	0	0	3.2794949577765e-05	0.000551812267657993	0	0	0.000132034989272157	0	0	0	0	0.000989564591579705	0	5.06348342342114e-05	0	0	0.000241802882290357	9.66989399378709e-05	0	0.000108564665789946
"ASV497"	0.000123264156497143	13	NA	0.0546352089048973	0.0546352089048973	TRUE	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	"ASV497"	0	0	0	0.00119395402006859	5.24486986166656e-05	0.00154773145399149	0	0	0	0	0.00019532290427402	0	0	0.00129272036842531	0	6.28884673032377e-05	0	0	0	0	0.000177762906109816	0	0.000618943736999645	0.000503201620309217	0.000592713330493249	0	0	0	0	0	0	0.000277552908523187	0	0	0	0	0.000522186035646068	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003584229390681	0	0	0	0	0	0	0	0	0	0.000123264156497143
"ASV502"	0.000248471418516369	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Prochlorococcus_MIT9313"	"ASV502"	0	0	0	0.00153689825987552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806640007695373	0	0	0	0	0	0	0	0	0.00276937099054675	0	0	0	0	0	0	0	0	0.00127852956441384	0	0	0	0.00125708621919232	0	0.000248471418516369
"ASV503"	0.000100552858534103	13	NA	0.0546352089048973	0.0546352089048973	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA	"ASV503"	0	0	0	0	0	0.00124597249126359	0	0	0	0.000705645161290323	0	0	0	0	0	0.000869957131028122	0.000133060388945752	3.6200405444541e-05	0.000143558986792573	0.000312431655575343	0.000491462152185961	0.000155730162100941	0	0.000440301417770565	0	0.000781060922751975	0	0	0.000440237728373322	0	0	0.000277552908523187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100552858534103
"ASV511"	0.00011132482969432	6	NA	6.58558888587154e-05	6.58558888587154e-05	TRUE	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Actinomarinales"	"Actinomarinaceae"	"Candidatus_Actinomarina"	"ASV511"	0.000730424620179198	0	0	0	0	0	0	0	0	0.00126008064516129	0	0	0	0.000727155207239234	0	0.000890919953462534	0	0	0	0.00137469928453151	0	0	0	0	0	0	0	0	0.00169621007108544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011132482969432
"ASV541"	6.13346081497302e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV541"	0	0.000856871166285254	0	0	0	0.000447771364047853	0.0013661772067412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000339661093708722	0	0	0.000669595658200785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13346081497302e-05
"ASV542"	7.54922956940974e-05	8	NA	0.0519345471837583	0.0519345471837583	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV542"	0	0	0	0	0	0.000155746561407949	0.000949023861171367	0	0	0.000214213709677419	0	0	0	0	0	0.000167702579475301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090774055124608	0.000829613703816223	0	0	0	0	0	0	0	0	0.000265983170519393	0.00103951360433211	0	7.54922956940974e-05
"ASV548"	9.84032206607217e-05	17	NA	0.00642605528370107	0.00642605528370107	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV548"	0	4.17985934773295e-05	0	7.62098310682078e-05	0	0.000233619842111923	0	0	0.000282007896221094	0.000327620967741936	0.000763534989434807	0	0	0	0	0.000167702579475301	0	0	0.00132393287819818	0	6.27398492152291e-05	0.000707864373186098	0	0.000239020769646878	0	0	8.2231045743956e-05	0	0.000543823076225868	0	0	0	0	0	0	0	0.000618378200107186	0.000285640093482212	0	0	0	0	0	0	4.3564126394052e-05	0	0	0	0	0.000104504127913053	0	0	0	0	0	0	0	0	0	0	9.84032206607217e-05
"ASV559"	0.000104990018186638	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV559"	0.000231301129723413	0.000543381715205283	0	0.000774799949193446	9.17852225791648e-05	0	0	0	0	0.000226814516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207955108103647	0.000467388002149985	0	0.000704898446833931	0	0.00117948102834753	0	0	0	0	0	0	0	0.000104990018186638
"ASV562"	3.78263077286504e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV562"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403975115132908	0	0	0	0	0.000877304919287947	0.000359296403911644	0	0	0	0.000629002025386522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78263077286504e-05
"ASV564"	9.59515721499922e-05	9	NA	0.0122621991933074	0.0122621991933074	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV564"	0.000706077132839891	0	0	0.000469960624920615	0	0	0	0	0	0.000352822580645161	0	0	0	0	0	0	0.000910951893551689	0	0	0	0	0.000835279960359595	0	0	0	0	0	0	0	0	0	0	0.000609516585623536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040981967934109	0	0	0	0	0.000411064899893607	0.00105160097182435	0	9.59515721499922e-05
"ASV588"	4.03335624561207e-05	8	NA	0.0519345471837583	0.0519345471837583	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Ectothiorhodospirales"	"Ectothiorhodospiraceae"	NA	"ASV588"	0	0	0	0.000520767178966087	0	0.000642454565807789	0	0	0	0	0	0	0	0	0	0.000136258345823682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138776454261594	0	0	0	0	0.000109933902241277	0.000103869124902623	0	0	0	0	0	0	0	0	0	0	0.000163585800752495	0	0	0	0	0	0	0	0	0	0.000604368374611693	0	4.03335624561207e-05
"ASV595"	7.11645082476632e-05	9	NA	0.0122621991933074	0.0122621991933074	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV595"	0.000304343591741332	0	0	0.000406452432363775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343674821132877	0	0.00043887591137538	0	0	0	0	0	0	0.000504978570781163	0	0	0	0	0	0	0.000278151737335751	0.000961921644611178	0.000233705531030901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000797766254487435	0	7.11645082476632e-05
"ASV607"	7.77080877111089e-05	11	NA	0.0285075162766507	0.0285075162766507	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"OCS116_clade"	NA	"ASV607"	0.00085216205687573	0.00017764402227865	0	0.00132097040518227	0	5.84049605279808e-05	0	0	0.000165314973646848	0.000201612903225806	0.000319619297902942	0	0	3.46264384399635e-05	0	0	0	0	0	0	0	0	0	0	0.000722369371538647	0	0	0	0	0	0	0.000254423499479588	0.00055533733356811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77080877111089e-05
"ASV624"	3.68913749123772e-05	6	NA	0.0017344847161205	0.0017344847161205	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV624"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188665401909713	0.000163766632548618	0	0	0	0	0	0	0.000402561296247374	0	0.000374029174275593	0.00041115522871978	0	0.000673304761041551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68913749123772e-05
"ASV626"	0.000116601755486338	11	NA	0.000314693844671309	0.000314693844671309	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV626"	0.000754772107518504	0	0	0.000254032770227359	0	0	0	0	0	0.000214213709677419	0	0	0	0	0	0	9.21187308085977e-05	0	0	0	0	0	0	0.000503201620309217	0	0	0	0	0.000517926739262731	0	0	0.000555105817046374	0.00204526676509231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000729678941265843	0	0	0	0	0.000773769223329142	0.000556018904642758	0	0.000116601755486338
"ASV638"	7.11250039700356e-05	8	NA	0.00722131027584903	0.00722131027584903	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV638"	0	0	0	0	0	0	0	0	0	0.000151209677419355	0	0	0	0	0	0	0.00132036847492323	0	0	0	0.00013593633996633	0.000353932186593049	0	0.000113220364569574	0	0	0.00130394943965416	0	0.000634460255596846	0	0	0.000254423499479588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11250039700356e-05
"ASV653"	5.44166479397677e-05	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV653"	0	0	0	0	0	0.00100261848906367	0	0	0	0	0	0	0	0.000288553653666363	0	0.00104814112172063	0	0	0	0	0	0	0	0.0002893409316778	0.000426012706292022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210331973965576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44166479397677e-05
"ASV658"	0.000112269954290779	10	NA	0.00225141979384783	0.00225141979384783	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS4_marine_group"	"ASV658"	0.000219127386053759	0	0	0.000457258986409247	0	0	0	0	0	0.000214213709677419	0	0	0	0	0	0	0	0	0.000638039941300325	0	0	0	0	0.000213860688631417	0	0	0	0	0	0	0	0	0.000135448130138563	0	0	0	0.000316059968943673	0	0.00233921135160146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194914237735396	0	0	0	0	0	0.000253834717336911	0	0.000112269954290779
"ASV671"	2.41424752266106e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	"Candidatus_Puniceispirillum"	"ASV671"	0.000438254772107519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000618403261815171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391890479673947	0	0	0	0	0	0	0	0	0	0	2.41424752266106e-05
"ASV672"	9.74851151528171e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"PS1_clade"	NA	"ASV672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000415517261279562	0	0	0.00142272262026612	0	0	0.000999781297841097	0	0	0	0	0	0	0	0	0.000479082233818026	0	0	0	0	0	0	0	0	0	0.00253200349596422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.74851151528171e-05
"ASV707"	3.65606957220004e-05	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV707"	0.00103476821192053	0	0	0	0.000249131318429161	0	0	0	0	0.000252016129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211451260484458	0	0	0	0	0	0	0.000130214854509941	0	0	0.000316059968943673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65606957220004e-05
"ASV708"	8.44199364729377e-05	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV708"	0.000657382158161278	0.000334388747818636	0	0.00121935729709132	0.000524486986166656	0	0	0	0	0	0	0	0	0.000403975115132908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446978829457259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046594982078853	0	0.000709687737395546	0	0	0.000302989496364126	0	0	0	0	8.44199364729377e-05
"ASV740"	6.20966114643625e-05	8	NA	0.0519345471837583	0.0519345471837583	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV740"	0	0	0	0.00068588847961387	0	0	0	0	0.000136141743003287	0	0.000834561500079905	0	0	0.000438601553572871	0	0	0	0	0	0	0	0.000212359311955829	0	0.000213860688631417	0	0.000638049767881895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000566333643122677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20966114643625e-05
"ASV751"	7.87157252495897e-05	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV751"	0	0	0	0	0	0	0	0	0	0.000428427419354839	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666742146909713	0	0	0	0	0	0	0	0	0.000880412845900662	0.000230380127209896	0	0	0	0	0.0016708652511439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000846115724456371	0	7.87157252495897e-05
"ASV757"	0.000104257198939408	8	NA	0.0519345471837583	0.0519345471837583	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	"Luminiphilus"	"ASV757"	0	0	0	0	0	0.000204417361847933	0	0	0	0	0.00277003391515883	0	0	0.000323180092106326	0	0.000167702579475301	0.000307062436028659	0	0.00200982581509603	0	0	0.000226516599419551	0	0	0	0	0.000246693137231868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104257198939408
"ASV771"	4.97932624264111e-05	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Piscirickettsiales"	"Piscirickettsiaceae"	"Candidatus_Endoecteinascidia"	"ASV771"	7.30424620179198e-05	0	0	0	0	0	0	0	0	0.000151209677419355	0	0	0	0	0	0	0.00127942681678608	0	0	0.000671728059486987	0	0	0	0	0	0	0	0	0.000349600549002344	0	0	0.000462588180871979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97932624264111e-05
"ASV778"	2.23259550063972e-05	5	NA	0.0110046448675751	0.0110046448675751	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV778"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241072457995745	0	0	0	0	0.000261416038396788	0	0	0	0	0	0.000352418767474097	0	0.000194222527223524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029042750929368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23259550063972e-05
"ASV792"	0.000103229834703331	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV792"	0	0	0	0.00405182268512638	0	0.000768998646951748	0	0	0	0.000264616935483871	0	0	0	0	0	0	0.000358239508700102	0	0.000334970969182671	0	0	0	0	0.000415141336755104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103229834703331
"ASV797"	5.08492912220486e-05	7	NA	0.00382423235710025	0.00382423235710025	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	"ASV797"	9.73899493572263e-05	0	0	0	0	0	0	0	0	0.000163810483870968	0	0	0	6.9252876879927e-05	0	0	0	0	0	0	0	0.000169887449564663	0	0.000201280648123687	0	0	0	0	0	0	0	0	0.00209944601714773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000249890048378713	0	0	0	0	0	0	0	5.08492912220486e-05
"ASV815"	6.45807472694814e-05	5	NA	0.0110046448675751	0.0110046448675751	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV815"	0	0	0	0.00121935729709132	0	0	0	0	0	0.000504032258064516	0	0	0	0	0	0	0	0	0	0	0	0.000608763360940044	0	0	0	0	0	0	0	0	0	0	0	0	0.000950410912953542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000592281007119459	0	6.45807472694814e-05
"ASV823"	3.36028374143938e-05	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA	"ASV823"	0.000340864822750292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07864373186098e-05	0	0	0	0	0	0	0.000246015201149797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83848487332951e-05	0	0	0	0	0	0	0	0	0.000389828475470793	0	0	0	0	0	0.000870290459440838	0	3.36028374143938e-05
"ASV831"	2.59997389833509e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Propionigenium"	"ASV831"	0	0.00039708663803463	0	0.000660485202591134	0	0	0	6.4555695426229e-05	0	0	0	0	0	0	0	0.000178183990692507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259672812256557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59997389833509e-05
"ASV886"	5.59985002920216e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS4_marine_group"	"ASV886"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133888895301192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000630973802902479	0	0	0	0	0	0	0	0	0	0.00139004726160689	0	5.59985002920216e-05
